baseMean	log2FoldChange	lfcSE	pvalue	padj
Sqrdl	555.734582294727	-2.29514527007851	0.21028226024659	5.2695123118126e-29	5.35884410478783e-28
Xk	404.078735098786	-2.28929665426386	0.248190317470291	1.41508874987119e-21	1.09449458336161e-20
Abcb10	1821.50021225326	-2.2755979303753	0.114752805050629	9.692663195145e-89	3.02423094986598e-87
Emb	11142.5723760756	-2.27211030756485	0.0515380535631798	0	0
Acer3	1414.83240677358	-2.27037664253473	0.124399527822104	1.19474070699284e-75	3.11932560753208e-74
Aatk	322.892172992997	-2.27034316641248	0.33514637090224	4.95909918330998e-13	2.40856875033243e-12
Hfe	384.023786200229	-2.26833868169767	0.247085367424716	2.05631251049162e-21	1.58436677987267e-20
Asns	614.32195075726	-2.26155926013599	0.187888632699023	1.20252887286562e-34	1.46542756719948e-33
Slc31a2	491.498461729285	-2.25074236049676	0.232997729957284	2.13266749106514e-23	1.78217437603271e-22
Tcn2	2594.52706410171	-2.24719668860674	0.0942434187230723	6.67038976540706e-127	3.11223092850798e-125
Ugt1a7c	507.317572117541	-2.24685913501577	0.205440093173795	3.83959230376578e-29	3.92448389831151e-28
Srxn1	133.102655008774	-2.23605408754947	0.418128501824871	2.82934576105784e-09	1.01690964978391e-08
P3h1	220.747209701599	-2.23371803927615	0.356346779598262	1.30947876332407e-11	5.75029497898908e-11
Kbtbd8	231.014000425583	-2.23309029886582	0.336197860701255	1.15695602741218e-12	5.45615481715487e-12
Fbxl2	51.9831095071225	-2.22694463121586	0.747905378880854	6.69471033629762e-05	0.000156978340551902
Gstm4	752.932064344849	-2.21971600416171	0.188022566578944	1.79254460542964e-33	2.11042809971027e-32
Fbp1	192.838703751369	-2.21873730993574	0.340127745440601	2.50139102248843e-12	1.15531708178911e-11
Ubtd1	317.585762524266	-2.21470995509051	0.281523182532264	1.48481681744087e-16	8.94975112809158e-16
Tmem205	515.007218774175	-2.21166858831645	0.236378593696394	3.6638583312566e-22	2.9074302568822e-21
Csf2ra	1753.18393099302	-2.19992675542876	0.111148283394505	1.80255689707907e-88	5.58959027961934e-87
Gla	464.976027920297	-2.19622706613697	0.242556666154601	5.86863096420542e-21	4.39406113352617e-20
Cdk18	88.9757226453997	-2.18979265464426	0.563984576497521	2.60605416461556e-06	7.18768852517669e-06
Il11ra1	451.865808367668	-2.18955015750727	0.219740693860543	9.6347634334059e-25	8.42143502878271e-24
Dclre1a	249.489352517504	-2.18677216901493	0.296253585680517	5.93462848739244e-15	3.26647656449705e-14
G6pc3	2432.38263937124	-2.1729692937132	0.094601458209983	4.73938566150347e-118	2.0324905828354e-116
Pdcd4	2688.41962400856	-2.17166232729905	0.104621408640521	5.26759620389591e-97	1.82428984683378e-95
Grb10	129.661333405415	-2.15789559027086	0.450841277607573	4.74438795636079e-08	1.53397310953494e-07
Tmem165	3877.529987453	-2.15423943284804	0.0780376543972367	4.78113163413173e-169	3.46649241789781e-167
Ebi3	277.596222233651	-2.14010859889132	0.277398970158318	4.41443268241456e-16	2.60930513626827e-15
Tfpi	417.662306462916	-2.13498280283946	0.228326798113041	3.44005855301826e-22	2.73198661129377e-21
Ikbke	733.642193987466	-2.13342603531744	0.173010232080972	2.64181334391679e-36	3.38299807877935e-35
Pcyox1l	1728.04698478112	-2.13339973704587	0.123514331597471	3.46445673283487e-68	8.00798049392426e-67
Mcf2l	289.849194523059	-2.12992414630192	0.27488422170314	3.35205952211773e-16	1.99069274389526e-15
Tnfrsf1a	2360.82115668258	-2.12745207717214	0.109358443102797	1.23730368819617e-85	3.65675852482141e-84
Emilin1	5856.17609804971	-2.11473971270495	0.0699611778606905	4.78222966041759e-202	4.34191986645842e-200
Tnfsf14	120.608885872709	-2.10502210671985	0.445378730639649	6.17806417420817e-08	1.97721596531184e-07
Mctp1	847.949244615405	-2.10079113737699	0.1816692745043	2.51003303758086e-32	2.81693908159687e-31
B4galnt1	10710.9815126018	-2.09995506615978	0.0502693993858486	0	0
Il15ra	174.658914737703	-2.08904957657357	0.361469177133795	2.21438893932292e-10	8.82777362756976e-10
Ptgir	99.9536956506017	-2.08458008021888	0.53916374823481	2.7706189804431e-06	7.62279499997422e-06
Ptgr1	1792.67033169831	-2.08341188378382	0.118190621253283	6.32285206752243e-71	1.50999296531969e-69
Marveld1	626.742225565453	-2.07432797202586	0.198848797309945	6.59872521742985e-27	6.26785605478398e-26
Tbkbp1	95.5210683988894	-2.07166455538828	0.531471115409044	2.43625786389476e-06	6.74892983846383e-06
Dmxl2	77.2206804578522	-2.06923281762703	0.579153894679723	8.75211946255254e-06	2.27564138141395e-05
Jdp2	535.838711176575	-2.06829593813597	0.207030040038731	6.09999271694301e-25	5.40683611269584e-24
Adap1	1925.57360400785	-2.06770546174211	0.1148734303025	7.94201701613743e-74	2.03146313422926e-72
Lta4h	19231.8481406613	-2.05899593798483	0.0437984954782596	0	0
Pxylp1	3008.04381685951	-2.04908392376163	0.092924740420778	3.73506178200938e-109	1.49372827932899e-107
Angptl4	584.652777376433	-2.04761377355542	0.200269529067519	5.45605805426893e-26	5.04460119916718e-25
Cldn12	80.5480188723112	-2.0465819674205	0.559758633579587	6.38107938224581e-06	1.68435091708416e-05
Fam114a1	158.847204388389	-2.0321057803094	0.385646555422228	3.71817584270246e-09	1.31757300080012e-08
Selm	329.17828227729	-2.02716887160493	0.2544686721699	5.17898192833467e-17	3.20207238489306e-16
Depdc7	111.383536927209	-2.02113548986455	0.513294721361981	2.07091118601637e-06	5.7829434559914e-06
Clec11a	143.242444416686	-2.01708263646905	0.442286667640909	1.31664728531043e-07	4.0778031165822e-07
Glipr1	1034.10620371414	-2.01530517029928	0.166427093255636	3.29031077693653e-35	4.05872117625047e-34
Aldoa	10293.3261397579	-2.01420963013815	0.0582635361833034	2.6623264096441e-263	3.23264163330039e-261
1700112E06Rik	170.515952359902	-2.01384516060997	0.376865760897624	2.45760240183955e-09	8.87095881294375e-09
Aldh4a1	508.292608256425	-2.01201096296649	0.206108872153596	5.41464087081607e-24	4.60495786464847e-23
Rnf43	75.0191516282346	-2.0118757869443	0.647924517888193	4.82066390046429e-05	0.000115206665375573
Gys1	1428.74096884586	-2.00169771570088	0.122278476687715	1.11613856257543e-61	2.36311857849478e-60
4930519L02Rik	101.766950915773	-1.99658644746821	0.478229153928662	7.54477059064808e-07	2.18243966740962e-06
Tuba4a	18778.5965410615	-1.99651137105523	0.0401443649550664	0	0
Glrx	1533.20669283307	-1.99184985306107	0.119922828698636	2.08812482617366e-63	4.51590600819275e-62
Smad6	54.9249990192269	-1.99153504784681	0.687010532175561	9.72254178337075e-05	0.000222893030238422
Ccdc109b	79.3367436820521	-1.98609822384596	0.550324258235364	7.74948655644115e-06	2.02750066240431e-05
Gpi1	12164.8732425451	-1.97936623592682	0.0537259413597533	1.4102483851794e-298	2.05978017765768e-296
Sdf2l1	6569.2593327245	-1.97841861193307	0.0687571952117354	1.60994719673563e-183	1.31910958119526e-181
Ltbr	920.117160522728	-1.97498381018849	0.171107811844128	2.60911762368598e-32	2.92488180328223e-31
Lonrf1	210.710885359515	-1.9742162599398	0.356140704074495	7.89643105861346e-10	2.98164976428274e-09
Chpt1	774.419864443826	-1.97350505111856	0.169906897969143	1.11377966212194e-32	1.2711972179915e-31
Dgkg	184.00446144909	-1.96684735421251	0.357991554447834	1.03799662462772e-09	3.87729057931734e-09
Kcnk6	223.905178412738	-1.9652634805937	0.345381861858699	3.38221012352522e-10	1.32785016068902e-09
P4hb	36530.2064993735	-1.95020315844463	0.0369962671964546	0	0
Mlkl	941.634351875547	-1.94156475610341	0.151791067053977	5.7352204828125e-39	7.88534134048899e-38
Vdr	127.553837736081	-1.93261938466846	0.43596257419292	2.35283306943057e-07	7.11853847905173e-07
Spi1	5017.94956508684	-1.91871382464481	0.0751628453052514	3.09976350799709e-145	1.82686646980086e-143
Layn	81.1436304588606	-1.91440927406214	0.548156611526424	1.23967127186828e-05	3.17011090532568e-05
Pak1	1200.83254270745	-1.90691657750553	0.149245440413455	6.50891091921845e-39	8.91260927226679e-38
Tm7sf3	4519.0690011964	-1.90557523855962	0.0719908873793282	6.72110565695878e-156	4.34200659043786e-154
Pafah2	485.802990502784	-1.89644012275754	0.208739404386275	2.86939169793858e-21	2.19073708574432e-20
Hspa5	38954.1526123288	-1.89611220394432	0.0349167938397875	0	0
Hspa13	1591.68007484612	-1.89204940719336	0.11966293414143	7.65101583367035e-58	1.51487107213615e-56
Egln3	497.590607145322	-1.89189953487674	0.218571606873727	1.33968593841216e-19	9.36293681506083e-19
Paqr7	880.508709463576	-1.88550979144143	0.157344676395823	1.23627220798798e-34	1.5047284193361e-33
Ydjc	756.083525862353	-1.88190477114659	0.166319276604225	3.10881824892082e-31	3.40181002308621e-30
Abcc4	1276.08229106197	-1.87894090353282	0.127874655310868	2.03746337725269e-50	3.52810239105715e-49
Acp2	396.988205223456	-1.87585282142406	0.261514092254079	1.91751999251388e-14	1.02031502030385e-13
March8	393.889679072184	-1.87331825977674	0.235925369042467	5.34156427574727e-17	3.30056926860705e-16
Prss16	235.164198444207	-1.8715154145793	0.312642044160447	5.47617995324655e-11	2.28999757546966e-10
Cpq	738.405452121229	-1.86706731506089	0.174335017762001	2.51341319415562e-28	2.5029820326779e-27
Lcp2	1124.17083497669	-1.86664327121666	0.17141457754292	3.54474775423299e-29	3.64902633985291e-28
Klrb1f	606.935108572	-1.86455777596262	0.198462429001448	1.53791262458727e-22	1.24290965762554e-21
Tstd3	151.997871636081	-1.85786337067475	0.458282885188383	1.2930342546482e-06	3.66147772361466e-06
Gm17586	109.738231863484	-1.85505757135511	0.459546173152187	1.39402045373792e-06	3.93527678789097e-06
Irak3	927.633591443316	-1.85250070759517	0.151958070314551	9.49030967214884e-36	1.18224154358363e-34
Sord	1318.40192344532	-1.85084040730961	0.125730713365114	1.31368341110915e-50	2.28263817537207e-49
Hexa	6635.77127057208	-1.84473147276406	0.065690623535	4.56787508266452e-175	3.48750341538584e-173
Plod1	589.095902944793	-1.83801111165549	0.196927114026252	2.67951024319534e-22	2.13978638913809e-21
Rnpep	4292.95994877925	-1.83423607967634	0.075275205378384	1.05776805007397e-132	5.30357532768433e-131
Mboat1	543.202774512208	-1.82852095935703	0.216218222134689	7.05551897758718e-19	4.78181037364651e-18
Ccbl2	550.753880301396	-1.82688141122813	0.197703764333044	6.34434579387164e-22	4.98738821455838e-21
Tubb6	460.695662492608	-1.8250999505333	0.24821197677819	4.90607132869888e-15	2.7230684373905e-14
Ccm2l	60.9339679374994	-1.82271851060928	0.699635678638699	0.000281441139437139	0.000604124345739614
Prkar2a	1121.75571351021	-1.82076061592703	0.141822852078265	2.64206008366841e-39	3.66758698666808e-38
Calr	35227.6339853152	-1.82006174260295	0.0348335849263479	0	0
Tspan9	120.849344697785	-1.8178683749043	0.463973180365858	2.3431529665333e-06	6.50173336914168e-06
Creg1	3789.36560256926	-1.81161573562689	0.0768793576355535	2.39648436168851e-124	1.09284024421252e-122
Galns	1529.66619579323	-1.81025204816159	0.129189989943898	3.4376629325406e-46	5.56095779039232e-45
Cask	281.50306106561	-1.80952838988843	0.296424363662979	2.5724160705177e-11	1.10884555854052e-10
Msrb1	315.261477119464	-1.80559867081547	0.27062279250489	6.29555020222056e-13	3.03717352503489e-12
Adssl1	5107.47804650045	-1.80159402280619	0.0697322880634827	9.30573595390853e-149	5.64959077972832e-147
Clec12a	9052.94153067145	-1.80074346416216	0.0581503798863314	3.98599816649958e-212	3.93832250215517e-210
Ocrl	416.775988539265	-1.79821355971885	0.231355609398157	1.92493041311172e-16	1.15610540544338e-15
Gm1840	60.5790272039353	-1.79496759602237	0.632729412104125	0.000137487541955465	0.000308665504082686
Tbxas1	293.129651277593	-1.79384427424839	0.290100733521171	1.55853009269792e-11	6.80835122419142e-11
Prrg1	58.8417676723237	-1.79078129182863	0.707124955853999	0.000362884661189478	0.000768147787327779
Dhdh	271.126300670088	-1.78048220822582	0.295768114165165	4.33636427375486e-11	1.82623815925205e-10
2610507I01Rik	145.491102004331	-1.77980763495381	0.392493489929603	1.48537080111875e-07	4.56946487596911e-07
Pip5k1b	70.1772965562583	-1.77925006565924	0.648701611811488	0.000189612478074399	0.000416866176708942
Acaa2	3015.0745702848	-1.77779148356306	0.0863221305100606	7.83866989450634e-96	2.65986919854663e-94
Stk16	2617.54705626879	-1.77512524291562	0.0960046295732688	6.34930820609906e-78	1.72011634680286e-76
Mcfd2	2167.36846266282	-1.77103566229877	0.103689665128272	5.29435505826282e-67	1.20172320444083e-65
Fut4	683.469031494874	-1.7695775081761	0.216144054555626	6.61790264223097e-18	4.27807715384244e-17
Napepld	126.912396652001	-1.76868494669917	0.432316859507777	1.14001759741703e-06	3.24184462380611e-06
Maoa	347.58031086302	-1.76226389653979	0.247191418157428	2.48876325214871e-14	1.31662761444382e-13
B230118H07Rik	453.801610523092	-1.75794640889006	0.215978086454354	9.76723963576171e-18	6.2497930824893e-17
Nxn	315.274763992282	-1.7551121092847	0.264851693563564	8.46549127902762e-13	4.03954645407388e-12
Nqo2	559.705102962671	-1.75469862706132	0.218499960642257	2.38235594061982e-17	1.50152490116114e-16
Igfbp4	14781.4898004753	-1.75074061172691	0.0458935939882427	0	0
Npl	639.443526345299	-1.74968625026851	0.188112461649872	3.40790942002203e-22	2.70858920622887e-21
Trem1	346.752693018591	-1.74791674699011	0.264969737045589	1.03735160946994e-12	4.90818287335118e-12
Tifab	7177.78939201471	-1.74400043721975	0.0628945612271401	7.8019299162329e-171	5.78145953645553e-169
Ssr3	8155.92155597874	-1.74263518369538	0.058532102140392	2.22565164940584e-196	1.93363080368208e-194
Ldlrap1	1672.78876353464	-1.74254163693116	0.13198945599702	2.10145219373185e-41	3.08723545312385e-40
Kdelr2	3195.18176829117	-1.73950046116137	0.0821007206805061	3.09382385161617e-101	1.12561576810786e-99
Rinl	1339.58304541608	-1.73943086452569	0.126164568359175	7.51083616053885e-45	1.18272198165485e-43
Xkr8	271.065431149058	-1.73817938749503	0.291421438981383	6.10998115994329e-11	2.54447893098795e-10
Afap1	486.606971663411	-1.73212065053106	0.230095703490757	1.26322852425969e-15	7.33341996975184e-15
Ica1	485.616050629306	-1.73018032316214	0.216354928006094	3.11573604443926e-17	1.95033464943223e-16
Clstn3	175.116178427889	-1.73001461046729	0.363689754746698	5.11213258551544e-08	1.64917004471269e-07
Map3k6	94.8597919093967	-1.72840459698503	0.725616728908067	0.00060834632458811	0.00124977355529364
Cyp39a1	138.053751421828	-1.72682594491572	0.416647832910433	9.23776489541264e-07	2.64859728637179e-06
Anxa1	5105.29496885842	-1.72657964673228	0.0683038015431422	1.37285251633739e-142	7.90606151979899e-141
Gusb	5243.95208401845	-1.72388196656997	0.0678619320439839	5.76447610919567e-144	3.35805723864011e-142
Btbd11	97.5543687520646	-1.72307793870295	0.487304694589531	1.17743737021056e-05	3.01862473085273e-05
Nlrx1	764.179142899254	-1.71128216400317	0.172500746165515	8.22488537163618e-25	7.22041766335796e-24
Snx14	351.993543004179	-1.70852460048319	0.248640866839456	1.5663963345848e-13	7.89701963979273e-13
Slc25a13	1279.97036613265	-1.69459834998451	0.15737777399742	1.18015620628318e-28	1.18817325144074e-27
Hk2	588.065761211598	-1.69167242903967	0.235020119102665	1.50423609295711e-14	8.06795707547723e-14
Plin2	1292.44428559859	-1.68820615598152	0.137189876896355	2.03292574496876e-36	2.61658054377972e-35
Pi16	124.981641771496	-1.68170002845299	0.441026635910698	3.99040133781617e-06	1.07584977748827e-05
Slc4a8	313.804671365276	-1.68068865041501	0.267904387705485	8.87824534084408e-12	3.95731784807725e-11
Etfb	899.144850610485	-1.67427438183596	0.153497156683403	2.55554182147133e-29	2.64694249504502e-28
Ap1s2	996.007675895278	-1.67275795860322	0.156645319850014	3.0884688943416e-28	3.066560543564e-27
Med21	1390.21168046725	-1.67169811539195	0.135844124985099	2.01911112242147e-36	2.60212300406184e-35
Lyz2	6845.27358631901	-1.66392991901321	0.0615272793993246	1.07789005284776e-162	7.38977955959165e-161
Atp6v1b2	4362.27156516542	-1.66068323786951	0.0795748934769647	2.42122199058664e-98	8.5021168017882e-97
Vsir	2135.38331620479	-1.65824939820099	0.10769592431254	4.06634580336772e-55	7.71763333452728e-54
Bag3	178.015100991138	-1.65738269168735	0.423095581394701	2.6356177167713e-06	7.25958010209562e-06
Mgat2	7179.25640284535	-1.65217597468772	0.0582929884858286	2.455613903614e-178	1.94863597800172e-176
Pla2g4a	728.457770600285	-1.64895279500308	0.183318345705955	5.76967706904991e-21	4.32318256519591e-20
Cept1	1342.08538828377	-1.64836809168247	0.129783267664958	1.40330999822458e-38	1.89324741125935e-37
Cited2	2655.66735737345	-1.64796865769925	0.0936960688698127	7.20758186843003e-71	1.71721063995361e-69
Def8	2575.95316221647	-1.64788190886576	0.0925039425000134	1.30888861471789e-72	3.26509392552646e-71
Adgre1	286.041908403446	-1.64656896080813	0.28244960975808	1.4459748073037e-10	5.86655962480142e-10
Tuba8	520.859356878459	-1.64192980213308	0.208704669684063	8.997910594943e-17	5.48584047040748e-16
Ctnnd1	75.8827099908197	-1.64184525110334	0.55815678217846	0.000113292815462071	0.000257676595402111
Galc	209.146867466466	-1.64169708664004	0.355214486637685	1.06467158434975e-07	3.3311891422157e-07
Ufsp2	1141.66244620391	-1.63908597477788	0.134330055991405	7.3126631281543e-36	9.18915448946871e-35
Gpr65	638.313212347261	-1.63311612848813	0.183089835042835	1.149947698587e-20	8.47781485468892e-20
Gsto1	4159.64077161997	-1.63305354881789	0.0834053610242262	5.4946776050547e-87	1.65794493723776e-85
Kdelc2	413.108408519104	-1.62551133758877	0.242215717075555	4.96379811320749e-13	2.40968966208599e-12
Phka2	1316.65065822329	-1.62384514959576	0.127238117978002	6.43584685379723e-39	8.82455300579162e-38
Itpripl2	173.651864587119	-1.621464140897	0.363943053189644	2.42676226281629e-07	7.32901111317428e-07
4933404O12Rik	674.666338210976	-1.62075960540431	0.175910115832179	7.79018051178135e-22	6.09545335386122e-21
Cnnm2	243.129042145482	-1.6205292872801	0.297630190391015	1.4047950720033e-09	5.17453389460866e-09
S100a11	1652.30459792116	-1.61726942832295	0.111943138531826	6.29145033911457e-49	1.0656342271865e-47
Sema4a	2101.76327897646	-1.61718915636725	0.120804114724534	1.7445438310966e-42	2.62019563782289e-41
Spcs3	12921.7566059835	-1.6142287332966	0.0459399255787625	4.25258179725734e-272	5.42500244971638e-270
Fcgr2b	1126.3716704691	-1.61084638888198	0.134810255678976	1.60189606264666e-34	1.94504921919916e-33
P2rx1	278.820515245679	-1.60912012080178	0.27712398723615	1.71653818884946e-10	6.91694197010189e-10
Itgb5	392.075484560831	-1.6048409918624	0.255387297664315	8.74800596896817e-12	3.90099133430359e-11
Slc33a1	667.543429223934	-1.60372786601157	0.199493596092228	2.29859017143556e-17	1.44963652989534e-16
Mblac1	262.776783719909	-1.60094536722959	0.291393044875693	1.08220576324458e-09	4.03345772262531e-09
Vat1	56.8324840361492	-1.60078221647769	0.665631029577896	0.000665031598847955	0.00135781775793957
Tnfrsf1b	3104.85953861488	-1.60074278677735	0.0872655613581852	9.00162220924659e-77	2.39995631282506e-75
